TIME,city_name,temp (K),humidity,wind_speed,rain_3h,total load actual
2017-11-13 08:00:00+01:00,KotaA,290.15,33,2,0,26570
2017-11-13 09:00:00+01:00,KotaA,288.2585,36,4,0,25039
2017-11-13 10:00:00+01:00,KotaA,290.15,29,6,0,24094
2017-11-13 11:00:00+01:00,KotaA,291.15,25,7,0,23686
2017-11-13 12:00:00+01:00,KotaA,291.15,25,11,0,23545
2017-11-13 13:00:00+01:00,KotaA,291.15,23,10,0,24217
2017-11-13 14:00:00+01:00,KotaA,291.15,22,7,0,26893
2017-11-13 15:00:00+01:00,KotaA,292.15,17,8,0,31016
2017-11-13 16:00:00+01:00,KotaA,291.15,17,7,0,33169
2017-11-13 17:00:00+01:00,KotaA,291.15,16,8,0,34083
2017-11-13 18:00:00+01:00,KotaA,289.15,18,7,0,34362
2017-11-13 19:00:00+01:00,KotaA,288.15,21,8,0,34172
2017-11-13 20:00:00+01:00,KotaA,287.15,20,5,0,0
2017-11-13 21:00:00+01:00,KotaA,284.15,27,3,0,33768
2017-11-13 22:00:00+01:00,KotaA,282.15,34,3,0,32567
2017-11-13 23:00:00+01:00,KotaA,281.15,39,2,0,32105
2017-11-14 00:00:00+01:00,KotaA,280.15,42,2,0,31944
2017-11-14 01:00:00+01:00,KotaA,280.15,42,2,0,32625
2017-11-14 02:00:00+01:00,KotaA,281.15,39,4,0,34998
2017-11-14 03:00:00+01:00,KotaA,280.15,42,3,0,0
2017-11-14 04:00:00+01:00,KotaA,278.15,52,2,0,36420
2017-11-14 05:00:00+01:00,KotaA,278.15,48,2,0,35040
2017-11-14 06:00:00+01:00,KotaA,277.15,55,1,0,32001
2017-11-14 07:00:00+01:00,KotaA,277.15,55,1,0,28968
2017-11-14 08:00:00+01:00,KotaA,277.15,51,1,0,26872
2017-11-14 09:00:00+01:00,KotaA,278.15,48,1,0,25234
2017-11-14 10:00:00+01:00,KotaA,282.15,36,1,0,24306
2017-11-14 11:00:00+01:00,KotaA,286.15,28,0,0,23832
2017-11-14 12:00:00+01:00,KotaA,289.15,19,1,0,23835
2017-11-14 13:00:00+01:00,KotaA,290.15,17,1,0,24438
2017-11-14 14:00:00+01:00,KotaA,290.15,17,0,0,27322
2017-11-14 15:00:00+01:00,KotaA,291.15,16,0,0,31528
2017-11-14 16:00:00+01:00,KotaA,290.15,17,2,0,33937
2017-11-14 17:00:00+01:00,KotaA,290.15,17,2,0,34876
2017-11-14 18:00:00+01:00,KotaA,288.15,22,3,0,35231
2017-11-14 19:00:00+01:00,KotaA,286.15,35,1,0,35220
2017-11-14 20:00:00+01:00,KotaA,284.15,37,2,0,34892
2017-11-14 21:00:00+01:00,KotaA,282.15,45,1,0,34685
2017-11-14 22:00:00+01:00,KotaA,282.15,45,2,0,33521
2017-11-14 23:00:00+01:00,KotaA,280.15,52,1,0,32920
2017-11-15 00:00:00+01:00,KotaA,280.15,52,1,0,32523
2017-11-15 01:00:00+01:00,KotaA,279.15,52,2,0,33110
2017-11-15 02:00:00+01:00,KotaA,279.15,52,1,0,35286
2017-11-15 03:00:00+01:00,KotaA,280.15,48,2,0,36179
2017-11-15 04:00:00+01:00,KotaA,279.15,52,2,0,36454
2017-11-15 05:00:00+01:00,KotaA,279.15,52,1,0,34986
2017-11-15 06:00:00+01:00,KotaA,276.15,69,2,0,32307
2017-11-15 07:00:00+01:00,KotaA,276.15,64,1,0,29331
2017-11-15 08:00:00+01:00,KotaA,276.15,69,1,0,27265
2017-11-15 09:00:00+01:00,KotaA,276.15,69,0,0,25601
2017-11-15 10:00:00+01:00,KotaA,281.15,49,1,0,24633
2017-11-15 11:00:00+01:00,KotaA,285.15,32,1,0,24162
2017-11-15 12:00:00+01:00,KotaA,287.15,28,1,0,24089
2017-11-15 13:00:00+01:00,KotaA,289.15,25,0,0,24712
2017-11-15 14:00:00+01:00,KotaA,290.15,25,1,0,27513
2017-11-15 15:00:00+01:00,KotaA,291.15,25,3,0,31724
2017-11-15 16:00:00+01:00,KotaA,290.15,25,3,0,33828
2017-11-15 17:00:00+01:00,KotaA,290.15,29,2,0,34819
2017-11-15 18:00:00+01:00,KotaA,289.15,31,1,0,35068
2017-11-15 19:00:00+01:00,KotaA,288.15,38,2,0,34863
2017-11-15 20:00:00+01:00,KotaA,284.15,50,0,0,34555
2017-11-15 21:00:00+01:00,KotaA,284.15,81,1,0,34184
2017-11-15 22:00:00+01:00,KotaA,282.15,81,2,0,33176
2017-11-15 23:00:00+01:00,KotaA,280.15,65,3,0,32709
2017-11-16 00:00:00+01:00,KotaA,279.15,70,1,0,32435
2017-11-16 01:00:00+01:00,KotaA,279.15,70,1,0,32963
2017-11-16 02:00:00+01:00,KotaA,280.15,65,2,0,35303
2017-11-16 03:00:00+01:00,KotaA,279.15,74,1,0,36092
2017-11-16 04:00:00+01:00,KotaA,279.15,74,1,0,36366
2017-11-16 05:00:00+01:00,KotaA,277.15,74,1,0,35029
2017-11-16 06:00:00+01:00,KotaA,277.15,72,2,0,32155
2017-11-16 07:00:00+01:00,KotaA,278.15,65,1,0,29186
2017-11-16 08:00:00+01:00,KotaA,277.15,69,1,0,27057
2017-11-16 09:00:00+01:00,KotaA,278.15,65,2,0,25399
2017-11-16 10:00:00+01:00,KotaA,283.15,46,1,0,24396
2017-11-16 11:00:00+01:00,KotaA,286.15,37,1,0,23933
2017-11-16 12:00:00+01:00,KotaA,289.15,44,1,0,23926
2017-11-16 13:00:00+01:00,KotaA,291.15,52,1,0,24560
2017-11-16 14:00:00+01:00,KotaA,291.15,48,0,0,27152
2017-11-16 15:00:00+01:00,KotaA,291.15,52,0,0,31789
2017-11-16 16:00:00+01:00,KotaA,290.15,55,2,0,33828
2017-11-16 17:00:00+01:00,KotaA,290.15,55,2,0,34709
2017-11-16 18:00:00+01:00,KotaA,289.15,63,1,0,34834
2017-11-16 19:00:00+01:00,KotaA,288.15,67,1,0,34547
2017-11-16 20:00:00+01:00,KotaA,285.15,71,1,0,34304
2017-11-16 21:00:00+01:00,KotaA,283.15,81,1,0,33911
2017-11-16 22:00:00+01:00,KotaA,283.15,81,0,0,32644
2017-11-16 23:00:00+01:00,KotaA,281.15,87,1,0,31981
2017-11-17 00:00:00+01:00,KotaA,281.15,87,1,0,31674
2017-11-17 01:00:00+01:00,KotaA,281.15,81,0,0,32154
2017-11-17 02:00:00+01:00,KotaA,280.15,87,1,0,34141
2017-11-17 03:00:00+01:00,KotaA,279.15,93,2,0,34686
2017-11-17 04:00:00+01:00,KotaA,278.15,93,1,0,34657
2017-11-17 05:00:00+01:00,KotaA,278.15,93,1,0,33627
2017-11-17 06:00:00+01:00,KotaA,277.15,93,1,0,31555
2017-11-17 07:00:00+01:00,KotaA,277.15,93,1,0,29100
2017-11-17 08:00:00+01:00,KotaA,277.15,93,1,0,27250
2017-11-17 09:00:00+01:00,KotaA,278.15,86,1,0,25470
2017-11-17 10:00:00+01:00,KotaA,283.15,66,0,0,24134
2017-11-17 11:00:00+01:00,KotaA,288.15,41,1,0,23500
2017-11-17 12:00:00+01:00,KotaA,291.15,31,1,0,23113
2017-11-17 13:00:00+01:00,KotaA,291.15,34,1,0,23138
2017-11-17 14:00:00+01:00,KotaA,292.15,32,0,0,23673
2017-11-17 15:00:00+01:00,KotaA,292.15,34,1,0,25091
2017-11-17 16:00:00+01:00,KotaA,292.15,36,1,0,26592
2017-11-17 17:00:00+01:00,KotaA,292.15,34,1,0,29036
2017-11-17 18:00:00+01:00,KotaA,290.15,55,1,0,30292
2017-11-17 19:00:00+01:00,KotaA,288.15,72,1,0,30208
2017-11-17 20:00:00+01:00,KotaA,284.15,81,1,0,29748
2017-11-17 21:00:00+01:00,KotaA,283.15,81,1,0,29537
2017-11-17 22:00:00+01:00,KotaA,282.15,81,1,0,28912
2017-11-17 23:00:00+01:00,KotaA,282.15,76,1,0,27788
2017-11-18 00:00:00+01:00,KotaA,280.15,75,1,0,27108
2017-11-18 01:00:00+01:00,KotaA,280.15,75,1,0,27617
2017-11-18 02:00:00+01:00,KotaA,279.15,81,1,0,29943
2017-11-18 03:00:00+01:00,KotaA,279.15,75,1,0,30720
2017-11-18 04:00:00+01:00,KotaA,279.15,75,1,0,31137
2017-11-18 05:00:00+01:00,KotaA,279.15,75,2,0,30622
2017-11-18 06:00:00+01:00,KotaA,279.15,75,1,0,29161
2017-11-18 07:00:00+01:00,KotaA,278.15,75,2,0,27236
2017-11-18 08:00:00+01:00,KotaA,278.15,75,1,0,25166
2017-11-18 09:00:00+01:00,KotaA,279.15,70,1,0,23408
2017-11-18 10:00:00+01:00,KotaA,283.15,57,1,0,22177
2017-11-18 11:00:00+01:00,KotaA,288.15,38,1,0,21545
2017-11-18 12:00:00+01:00,KotaA,291.15,38,1,0,21282
2017-11-18 13:00:00+01:00,KotaA,292.15,32,2,0,21212
2017-11-18 14:00:00+01:00,KotaA,292.15,32,2,0,21768
2017-11-18 15:00:00+01:00,KotaA,292.15,34,3,0,22147
2017-11-18 16:00:00+01:00,KotaA,292.15,39,4,0,22752
2017-11-18 17:00:00+01:00,KotaA,291.15,45,3,0,24800
2017-11-18 18:00:00+01:00,KotaA,290.15,72,1,0,26305
2017-11-18 19:00:00+01:00,KotaA,289.15,72,1,0,26834
2017-11-18 20:00:00+01:00,KotaA,286.15,82,1,0,26791
2017-11-18 21:00:00+01:00,KotaA,285.15,81,1,0,26980
2017-11-18 22:00:00+01:00,KotaA,284.15,81,1,0,26808
2017-11-18 23:00:00+01:00,KotaA,284.15,76,0,0,25815
2017-11-19 00:00:00+01:00,KotaA,284.15,76,4,0,25274
2017-11-19 01:00:00+01:00,KotaA,283.15,76,1,0,25590
2017-11-19 02:00:00+01:00,KotaA,283.15,71,3,0,28356
2017-11-19 03:00:00+01:00,KotaA,282.15,81,2,0,29769
2017-11-19 04:00:00+01:00,KotaA,280.15,87,1,0,30797
2017-11-19 05:00:00+01:00,KotaA,281.15,81,2,0,30689
2017-11-19 06:00:00+01:00,KotaA,281.15,81,1,0,29439
2017-11-19 07:00:00+01:00,KotaA,279.15,93,1,0,27118
2017-11-19 08:00:00+01:00,KotaA,279.15,87,2,0,24893
2017-11-19 09:00:00+01:00,KotaA,279.15,87,1,0,23266
2017-11-19 10:00:00+01:00,KotaA,283.15,71,2,0,22363
2017-11-19 11:00:00+01:00,KotaA,286.15,54,0,0,22089
2017-11-19 12:00:00+01:00,KotaA,290.15,42,1,0,22281
2017-11-19 13:00:00+01:00,KotaA,292.15,45,1,0,23055
2017-11-19 14:00:00+01:00,KotaA,292.15,48,1,0,26155
2017-11-19 15:00:00+01:00,KotaA,292.15,55,3,0,30817
2017-11-19 16:00:00+01:00,KotaA,291.15,63,3,0,33555
2017-11-19 17:00:00+01:00,KotaA,290.15,72,4,0,34564
2017-11-19 18:00:00+01:00,KotaA,290.15,77,2,0,35056
2017-11-19 19:00:00+01:00,KotaA,289.15,82,0,0,34772
2017-11-19 20:00:00+01:00,KotaA,287.15,87,0,0,34448
2017-11-19 21:00:00+01:00,KotaA,286.15,87,1,0,34028
2017-11-19 22:00:00+01:00,KotaA,285.15,87,0,0,32852
2017-11-19 23:00:00+01:00,KotaA,285.15,87,0,0,32270
2017-11-20 00:00:00+01:00,KotaA,284.15,93,2,0,32036
2017-11-20 01:00:00+01:00,KotaA,284.15,87,1,0,32768
2017-11-20 02:00:00+01:00,KotaA,282.15,100,1,0,35213
2017-11-20 03:00:00+01:00,KotaA,281.15,100,1,0,35909
2017-11-20 04:00:00+01:00,KotaA,280.15,100,1,0,36032
2017-11-20 05:00:00+01:00,KotaA,281.15,93,1,0,34922
2017-11-20 06:00:00+01:00,KotaA,279.15,100,2,0,32239
2017-11-20 07:00:00+01:00,KotaA,279.15,93,1,0,29197
2017-11-20 08:00:00+01:00,KotaA,279.15,87,1,0,27002
2017-11-20 09:00:00+01:00,KotaA,279.15,87,1,0,25297
2017-11-20 10:00:00+01:00,KotaA,282.15,76,1,0,24341
2017-11-20 11:00:00+01:00,KotaA,286.15,50,1,0,24006
2017-11-20 12:00:00+01:00,KotaA,291.15,36,1,0,23980
2017-11-20 13:00:00+01:00,KotaA,292.15,39,1,0,24593
2017-11-20 14:00:00+01:00,KotaA,292.15,42,0,0,27117
2017-11-20 15:00:00+01:00,KotaA,292.15,48,2,0,31553
2017-11-20 16:00:00+01:00,KotaA,292.15,45,2,0,33965
2017-11-20 17:00:00+01:00,KotaA,291.15,52,3,0,34933
2017-11-20 18:00:00+01:00,KotaA,289.15,67,1,0,35123
2017-11-20 19:00:00+01:00,KotaA,289.15,72,0,0,34812
2017-11-20 20:00:00+01:00,KotaA,288.15,77,1,0,34551
2017-11-20 21:00:00+01:00,KotaA,285.15,81,1,0,34082
2017-11-20 22:00:00+01:00,KotaA,283.15,87,1,0,32921
2017-11-20 23:00:00+01:00,KotaA,283.15,87,0,0,32493
2017-11-21 00:00:00+01:00,KotaA,282.15,87,1,0,32442
2017-11-21 01:00:00+01:00,KotaA,281.15,87,0,0,33103
2017-11-21 02:00:00+01:00,KotaA,280.15,87,1,0,35495
2017-11-21 03:00:00+01:00,KotaA,279.15,93,1,0,36306
2017-11-21 04:00:00+01:00,KotaA,278.15,93,1,0,36547
2017-11-21 05:00:00+01:00,KotaA,278.15,93,1,0,35424
2017-11-21 06:00:00+01:00,KotaA,278.15,86,2,0,32708
2017-11-21 07:00:00+01:00,KotaA,279.15,75,2,0,29501
2017-11-21 08:00:00+01:00,KotaA,277.15,86,1,0,27587
2017-11-21 09:00:00+01:00,KotaA,277.15,86,1,0,25948
2017-11-21 10:00:00+01:00,KotaA,282.15,66,0,0,24845
2017-11-21 11:00:00+01:00,KotaA,286.15,43,1,0,24392
2017-11-21 12:00:00+01:00,KotaA,290.15,29,1,0,24230
2017-11-21 13:00:00+01:00,KotaA,293.15,24,1,0,24958
2017-11-21 14:00:00+01:00,KotaA,293.15,24,1,0,27861
2017-11-21 15:00:00+01:00,KotaA,294.15,26,1,0,32180
2017-11-21 16:00:00+01:00,KotaA,293.15,34,3,0,34579
2017-11-21 17:00:00+01:00,KotaA,292.15,37,3,0,35288
2017-11-21 18:00:00+01:00,KotaA,289.15,51,2,0,35492
2017-11-21 19:00:00+01:00,KotaA,287.15,58,1,0,35250
2017-11-21 20:00:00+01:00,KotaA,285.15,62,1,0,34928
2017-11-21 21:00:00+01:00,KotaA,282.15,76,1,0,34697
2017-11-21 22:00:00+01:00,KotaA,282.15,70,1,0,33287
2017-11-21 23:00:00+01:00,KotaA,281.15,81,1,0,32760
2017-11-22 00:00:00+01:00,KotaA,280.15,81,1,0,32558
2017-11-22 01:00:00+01:00,KotaA,279.15,81,1,0,33433
2017-11-22 02:00:00+01:00,KotaA,279.15,81,0,0,35615
2017-11-22 03:00:00+01:00,KotaA,278.15,86,1,0,36276
2017-11-22 04:00:00+01:00,KotaA,278.15,80,0,0,36543
2017-11-22 05:00:00+01:00,KotaA,278.15,80,1,0,35354
2017-11-22 06:00:00+01:00,KotaA,277.15,80,0,0,32563
2017-11-22 07:00:00+01:00,KotaA,277.15,80,3,0,29512
2017-11-22 08:00:00+01:00,KotaA,276.15,70,2,0,27479
2017-11-22 09:00:00+01:00,KotaA,278.15,75,1,0,25660
2017-11-22 10:00:00+01:00,KotaA,282.15,49,3,0,24701
2017-11-22 11:00:00+01:00,KotaA,285.15,40,1,0,24275
2017-11-22 12:00:00+01:00,KotaA,289.15,31,1,0,24156
2017-11-22 13:00:00+01:00,KotaA,291.15,27,1,0,24768
2017-11-22 14:00:00+01:00,KotaA,292.15,25,1,0,27297
2017-11-22 15:00:00+01:00,KotaA,292.15,35,1,0,31251
2017-11-22 16:00:00+01:00,KotaA,291.15,48,3,0,33527
2017-11-22 17:00:00+01:00,KotaA,289.15,67,3,0,34301
2017-11-22 18:00:00+01:00,KotaA,289.15,72,0,0,34469
2017-11-22 19:00:00+01:00,KotaA,287.15,87,1,0,34380
2017-11-22 20:00:00+01:00,KotaA,285.15,87,0,0,34222
2017-11-22 21:00:00+01:00,KotaA,283.15,87,0,0,33862
2017-11-22 22:00:00+01:00,KotaA,282.15,87,1,0,32565
2017-11-22 23:00:00+01:00,KotaA,281.15,87,1,0,31982
2017-11-23 00:00:00+01:00,KotaA,280.15,93,1,0,32070
2017-11-23 01:00:00+01:00,KotaA,279.15,93,1,0,33145
2017-11-23 02:00:00+01:00,KotaA,278.15,93,2,0,35307
2017-11-23 03:00:00+01:00,KotaA,278.15,86,2,0,35943
2017-11-23 04:00:00+01:00,KotaA,277.15,93,0,0,35731
2017-11-23 05:00:00+01:00,KotaA,278.15,80,2,0,34841
2017-11-23 06:00:00+01:00,KotaA,278.15,80,2,0,32257
2017-11-23 07:00:00+01:00,KotaA,278.15,80,1,0,29390
2017-11-23 08:00:00+01:00,KotaA,278.15,75,1,0,27389
2017-11-23 09:00:00+01:00,KotaA,278.15,80,0,0,25661
2017-11-23 10:00:00+01:00,KotaA,280.15,75,2,0,24589
2017-11-23 11:00:00+01:00,KotaA,287.15,50,0,0,24154
2017-11-23 12:00:00+01:00,KotaA,292.15,29,0,0,24147
2017-11-23 13:00:00+01:00,KotaA,293.15,28,2,0,24605
2017-11-23 14:00:00+01:00,KotaA,293.15,28,0,0,27133
2017-11-23 15:00:00+01:00,KotaA,296.15,36,4,0,31341
2017-11-23 16:00:00+01:00,KotaA,296.15,20,5,0,33377
2017-11-23 17:00:00+01:00,KotaA,295.15,21,5,0,34067
2017-11-23 18:00:00+01:00,KotaA,294.15,22,3,0,34391
2017-11-23 19:00:00+01:00,KotaA,292.15,25,3,0,34293
2017-11-23 20:00:00+01:00,KotaA,290.15,51,1,0,34080
2017-11-23 21:00:00+01:00,KotaA,289.15,31,4,0,33766
2017-11-23 22:00:00+01:00,KotaA,288.15,66,2,0,32782
2017-11-23 23:00:00+01:00,KotaA,287.15,66,3,0,32199
2017-11-24 00:00:00+01:00,KotaA,286.15,73,2,0,31866
2017-11-24 01:00:00+01:00,KotaA,286.15,73,2,0,32506
2017-11-24 02:00:00+01:00,KotaA,286.15,73,2,0,34345
2017-11-24 03:00:00+01:00,KotaA,286.15,79,1,0,34322
2017-11-24 04:00:00+01:00,KotaA,284.15,50,0,0,34253
2017-11-24 05:00:00+01:00,KotaA,286.15,43,1,0,33287
2017-11-24 06:00:00+01:00,KotaA,285.15,46,1,0,31271
2017-11-24 07:00:00+01:00,KotaA,287.15,78,3,0,29049
2017-11-24 08:00:00+01:00,KotaA,288.15,38,0,0,27312
2017-11-24 09:00:00+01:00,KotaA,288.15,38,2,0,25487
2017-11-24 10:00:00+01:00,KotaA,290.15,33,2,0,23994
2017-11-24 11:00:00+01:00,KotaA,291.15,31,1,0,23316
2017-11-24 12:00:00+01:00,KotaA,293.15,28,2,0,22969
2017-11-24 13:00:00+01:00,KotaA,293.15,30,3,0,22905
2017-11-24 14:00:00+01:00,KotaA,298.15,15,8,0,23490
2017-11-24 15:00:00+01:00,KotaA,298.15,15,7,0,24730
2017-11-24 16:00:00+01:00,KotaA,299.15,16,4,0,26157
2017-11-24 17:00:00+01:00,KotaA,298.15,15,5,0,28726
2017-11-24 18:00:00+01:00,KotaA,297.15,17,3,0,30486
2017-11-24 19:00:00+01:00,KotaA,293.15,30,0,0,30654
2017-11-24 20:00:00+01:00,KotaA,291.15,34,0,0,30392
2017-11-24 21:00:00+01:00,KotaA,291.15,27,1,0,30288
2017-11-24 22:00:00+01:00,KotaA,290.15,29,1,0,29631
2017-11-24 23:00:00+01:00,KotaA,286.15,57,0,0,28465
2017-11-25 00:00:00+01:00,KotaA,285.15,65,0,0,27695
2017-11-25 01:00:00+01:00,KotaA,284.15,65,1,0,27913
2017-11-25 02:00:00+01:00,KotaA,284.15,65,0,0,29928
2017-11-25 03:00:00+01:00,KotaA,284.15,57,1,0,30515
2017-11-25 04:00:00+01:00,KotaA,284.15,57,1,0,30908
2017-11-25 05:00:00+01:00,KotaA,289.15,57,3,0,30647
2017-11-25 06:00:00+01:00,KotaA,289.15,31,3,0,29254
2017-11-25 07:00:00+01:00,KotaA,290.15,29,6,0,27205
2017-11-25 08:00:00+01:00,KotaA,289.15,31,5,0,25339
2017-11-25 09:00:00+01:00,KotaA,289.15,43,5,0,23429
2017-11-25 10:00:00+01:00,KotaA,289.15,54,3,0,22082
2017-11-25 11:00:00+01:00,KotaA,290.15,33,1,0,21506
2017-11-25 12:00:00+01:00,KotaA,292.15,32,4,0,21216
2017-11-25 13:00:00+01:00,KotaA,293.15,30,5,0,21234
2017-11-25 14:00:00+01:00,KotaA,293.15,30,5,0,21605
2017-11-25 15:00:00+01:00,KotaA,294.15,26,4,0,22314
2017-11-25 16:00:00+01:00,KotaA,295.15,24,4,0,22848
2017-11-25 17:00:00+01:00,KotaA,295.15,24,2,0,24937
2017-11-25 18:00:00+01:00,KotaA,292.15,59,4,0,26748
2017-11-25 19:00:00+01:00,KotaA,291.15,68,4,0,27319
2017-11-25 20:00:00+01:00,KotaA,286.015,56,1,0,27181
2017-11-25 21:00:00+01:00,KotaA,290.15,63,2,0,27400
2017-11-25 22:00:00+01:00,KotaA,287.15,76,3,0,27227
2017-11-25 23:00:00+01:00,KotaA,287.15,76,1,0,26086
2017-11-26 00:00:00+01:00,KotaA,288.15,77,2,0,25395
2017-11-26 01:00:00+01:00,KotaA,288.15,77,3,0,25935
2017-11-26 02:00:00+01:00,KotaA,286.15,82,2,0,28590
2017-11-26 03:00:00+01:00,KotaA,287.15,76,2,0,29867
2017-11-26 04:00:00+01:00,KotaA,287.15,71,2,0,30862
2017-11-26 05:00:00+01:00,KotaA,287.15,50,3,0,30847
2017-11-26 06:00:00+01:00,KotaA,286.15,50,5,0,29654
2017-11-26 07:00:00+01:00,KotaA,286.15,43,7,0,27263
2017-11-26 08:00:00+01:00,KotaA,285.15,46,6,0,25000
2017-11-26 09:00:00+01:00,KotaA,285.15,62,3,0,23403
2017-11-26 10:00:00+01:00,KotaA,284.15,55,3,0,22547
2017-11-26 11:00:00+01:00,KotaA,286.15,37,3,0,22193
2017-11-26 12:00:00+01:00,KotaA,289.15,29,2,0,22213
2017-11-26 13:00:00+01:00,KotaA,289.15,26,3,0,23138
2017-11-26 14:00:00+01:00,KotaA,289.15,29,2,0,26258
2017-11-26 15:00:00+01:00,KotaA,290.15,29,2,0,31110
2017-11-26 16:00:00+01:00,KotaA,289.15,36,3,0,33977
2017-11-26 17:00:00+01:00,KotaA,288.15,44,3,0,35203
2017-11-26 18:00:00+01:00,KotaA,287.15,47,2,0,35911
2017-11-26 19:00:00+01:00,KotaA,286.15,50,1,0,35681
2017-11-26 20:00:00+01:00,KotaA,283.15,61,0,0,35368
2017-11-26 21:00:00+01:00,KotaA,282.15,66,1,0,35050
2017-11-26 22:00:00+01:00,KotaA,282.15,61,1,0,34006
2017-11-26 23:00:00+01:00,KotaA,281.15,65,3,0,33553
2017-11-27 00:00:00+01:00,KotaA,280.15,70,0,0,33350
2017-11-27 01:00:00+01:00,KotaA,281.15,61,5,0,34132
2017-11-27 02:00:00+01:00,KotaA,281.15,80,2,0,36176
2017-11-27 03:00:00+01:00,KotaA,279.15,70,0,0,36678
2017-11-27 04:00:00+01:00,KotaA,278.15,80,0,0,36817
2017-11-27 05:00:00+01:00,KotaA,278.15,80,1,0,35824
2017-11-27 06:00:00+01:00,KotaA,278.15,65,2,0,33035
2017-11-27 07:00:00+01:00,KotaA,276.15,74,1,0,29885
2017-11-27 08:00:00+01:00,KotaA,276.15,75,2,0,27599
2017-11-27 09:00:00+01:00,KotaA,279.15,67,1,0,25852
2017-11-27 10:00:00+01:00,KotaA,280.15,65,1,0,24784
2017-11-27 11:00:00+01:00,KotaA,283.15,53,1,0,24276
2017-11-27 12:00:00+01:00,KotaA,286.15,47,0,0,24254
2017-11-27 13:00:00+01:00,KotaA,289.15,41,2,0,24930
2017-11-27 14:00:00+01:00,KotaA,289.15,38,2,0,27517
2017-11-27 15:00:00+01:00,KotaA,289.15,41,1,0,32190
2017-11-27 16:00:00+01:00,KotaA,288.15,47,3,0,34843
2017-11-27 17:00:00+01:00,KotaA,287.15,54,3,0,35945
2017-11-27 18:00:00+01:00,KotaA,287.15,62,1,0,36416
2017-11-27 19:00:00+01:00,KotaA,287.15,67,1,0,36358
2017-11-27 20:00:00+01:00,KotaA,284.15,71,2,0,35972
2017-11-27 21:00:00+01:00,KotaA,284.15,71,3,0,35674
2017-11-27 22:00:00+01:00,KotaA,281.15,81,1,0,34653
2017-11-27 23:00:00+01:00,KotaA,280.15,87,1,0,34114
2017-11-28 00:00:00+01:00,KotaA,280.15,81,0,0,34069
2017-11-28 01:00:00+01:00,KotaA,280.15,81,3,0,34917
2017-11-28 02:00:00+01:00,KotaA,279.15,87,1,0,36813
2017-11-28 03:00:00+01:00,KotaA,281.15,75,2,0,37178
2017-11-28 04:00:00+01:00,KotaA,281.15,75,0,0,37183
2017-11-28 05:00:00+01:00,KotaA,281.15,81,1,0,35948
2017-11-28 06:00:00+01:00,KotaA,281.15,75,2,0,33140
2017-11-28 07:00:00+01:00,KotaA,275.168,83,2,0,29990
2017-11-28 08:00:00+01:00,KotaA,284.15,62,1,0,27636
2017-11-28 09:00:00+01:00,KotaA,283.15,66,2,0,25769
2017-11-28 10:00:00+01:00,KotaA,286.15,54,1,0,24670
2017-11-28 11:00:00+01:00,KotaA,287.15,47,1,0,24352
2017-11-28 12:00:00+01:00,KotaA,287.15,47,1,0,24236
2017-11-28 13:00:00+01:00,KotaA,288.15,47,1,0,25007
2017-11-28 14:00:00+01:00,KotaA,290.15,45,1,0,27715
2017-11-28 15:00:00+01:00,KotaA,290.15,48,1,0,32507
2017-11-28 16:00:00+01:00,KotaA,291.15,39,1,0,34920
2017-11-28 17:00:00+01:00,KotaA,291.15,42,4,0,36036
2017-11-28 18:00:00+01:00,KotaA,291.15,48,6,0,36722
2017-11-28 19:00:00+01:00,KotaA,291.15,52,6,0,36727
2017-11-28 20:00:00+01:00,KotaA,290.15,55,4,0,36536
2017-11-28 21:00:00+01:00,KotaA,285.969,69,4,0,36257
2017-11-28 22:00:00+01:00,KotaA,289.15,67,1,0,34982
2017-11-28 23:00:00+01:00,KotaA,288.15,72,2,0,34479
2017-11-29 00:00:00+01:00,KotaA,288.15,72,2,0,34138
2017-11-29 01:00:00+01:00,KotaA,286.15,87,3,0,34907
2017-11-29 02:00:00+01:00,KotaA,286.15,87,3,0,36829
2017-11-29 03:00:00+01:00,KotaA,286.15,87,1,0,37314
2017-11-29 04:00:00+01:00,KotaA,285.15,93,1,0,37459
2017-11-29 05:00:00+01:00,KotaA,285.15,93,1,0,35981
2017-11-29 06:00:00+01:00,KotaA,285.15,93,1,0,33239
2017-11-29 07:00:00+01:00,KotaA,285.15,93,1,0,30116
2017-11-29 08:00:00+01:00,KotaA,285.15,93,1,0,27699
2017-11-29 09:00:00+01:00,KotaA,285.15,93,1,0,25856
2017-11-29 10:00:00+01:00,KotaA,285.15,100,0,0,24745
2017-11-29 11:00:00+01:00,KotaA,285.15,100,0,0,24323
2017-11-29 12:00:00+01:00,KotaA,284.15,93,3,0,24441
2017-11-29 13:00:00+01:00,KotaA,283.15,100,4,0,25002
2017-11-29 14:00:00+01:00,KotaA,283.15,93,3,0,27761
2017-11-29 15:00:00+01:00,KotaA,284.15,93,1,0,32395
2017-11-29 16:00:00+01:00,KotaA,284.15,93,0,0,35150
2017-11-29 17:00:00+01:00,KotaA,284.15,93,1,0,36164
2017-11-29 18:00:00+01:00,KotaA,284.15,93,0,0,36742
2017-11-29 19:00:00+01:00,KotaA,284.15,93,1,0,36353
2017-11-29 20:00:00+01:00,KotaA,284.15,93,1,0,35969
2017-11-29 21:00:00+01:00,KotaA,284.15,93,1,0,35652
2017-11-29 22:00:00+01:00,KotaA,284.15,93,1,0,34583
